VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20
161,947.0588235,0.138888889,,616.6534491,2.727272727,0.693832379,197.2157928,7.704450272,58.63254762,40.48004479,210.175146,9,1,83.33333333,1.095641757,965.11,0,0,117.2994836
162,962.3529412,,,611.5747476,,0.804285596,197.4365933,22.08666116,,,300.2502085,,0,,1.318420537,,0,1,110.475043
163,861.1764706,0.333333333,464.2857143,612.6986795,15.90909091,0.672708425,197.1357359,,58.63254762,,,,1,,0.997696051,,0,0,114.070568
164,798.8235294,0.166666667,750,706.5662481,18.18181818,7.151238928,214.78389,,51.12813104,8.464122764,40.03336113,5.4,7,5.4,8.574638016,1000,0,1,112.0154905
165,940,,,635.786551,,0.784683283,197.4188673,3.86291982,58.63254762,3.586199059,,,1,,1.223043553,,0,0,105.3889845
166,889.4117647,0.027777778,178.5714286,617.3624715,6.636363636,1.349641642,197.231559,3.986978153,58.63254762,,15.01251043,,1,,1.514022443,,0,0,121.0154905
167,865.8823529,0.302077778,250,624.5174708,11.36363636,0.771475441,197.3454311,49.85006053,58.63254762,,130.1084237,,1,,0.95931523,,0,0,111.3752151
168,925.8823529,0.045555556,71.42857143,612.3993144,3.727272727,0.58821977,196.9631663,119.6050667,58.63254762,1.367953032,20.01668057,6.333333333,1,6.333333333,0.978483269,,0,0,107.0378657
169,978.8235294,0.138888889,,612.1262095,,0.587929763,196.9691484,16.27730888,58.63254762,0.794161183,,33.86666667,1,33.86666667,0.975777689,,1,0,107.2340792
170,917.6470588,1.666666667,428.5714286,679.9525218,22.72727273,0.940585224,204.9623721,3.828696831,58.63254762,7.194573648,,5.466666667,3,5.466666667,1.328900715,1000,0,0,60.60240964
171,852.9411765,0.138888889,428.5714286,613.6668015,3.863636364,1.900855109,198.0158037,5.556957747,48.49214033,2.878661041,25.85487907,13.33333333,3,13.33333333,1.358135725,,0,1,200.2340792
172,990.5882353,2.222222222,,611.8846167,11.36363636,0.572362483,196.9372342,52.15583438,58.63254762,1.673559561,180.1501251,13.33333333,1,13.33333333,0.95931523,,1,0,119.3958692
173,980,0.055555556,35.71428571,672.7835171,9.090909091,1.464359033,198.9643165,,58.63254762,0.847521053,100.0834028,6.666666667,1,6.666666667,1.415066092,,0,0,101.3786575
174,920,0.4,35.71428571,611.5747476,9.818181818,,,,47.89968639,,,,.,,,,0,0,248.9707401
175,985.8823529,,,687.5819534,4.090909091,1.760262664,199.4606588,,58.63254762,,104.2535446,,1,,1.714301214,,0,0,179.0464716
176,829.4117647,0.083333333,,652.6805425,11.36363636,0.712797394,197.2559717,6.386865217,58.63254762,0.135132138,40.03336113,,1,,1.071849491,,0,0,131.9104991
177,889.4117647,0.833333333,464.2857143,627.8052342,4.545454545,1.539384873,198.9798992,,58.63254762,2.093508668,20.01668057,3.333333333,2,3.333333333,1.722839058,,0,0,59.06712565
178,904.7058824,0.072222222,,679.2067352,,6.603967406,209.1042049,,58.63254762,5.042854213,,33.33333333,2,33.33333333,5.6814458,,1,0,259.8537005
179,952.9411765,,,635.2981133,9.545454545,1.74789978,198.907285,,58.59605589,,0.834028357,,2,,1.805027652,,0,1,105.1204819
180,954.1176471,,,612.8177252,,0.582874336,196.9571255,10.42517785,58.63254762,,,,1,,0.979678146,,0,0,105.3098107
181,945.8823529,,,665.3239007,31.81818182,4.308724496,204.7985076,,58.63254762,2.227947821,,13.33333333,1,13.33333333,3.754774922,,0,0,101.3115318
182,945.8823529,0.138888889,35.71428571,620.9495999,3.636363636,1.594235547,198.6233756,0.953965803,56.52354038,1.209259393,40.03336113,13.66666667,2,13.66666667,1.658799963,,0,1,119.2271945
183,943.5294118,0.138888889,,611.5747476,9.090909091,2.66119572,201.3160888,22.08666116,,,,,1,,2.784921613,,0,1,111.2409639
184,947.0588235,0.555555556,35.71428571,619.0413666,18.18181818,1.016305648,197.8003247,,58.63254762,0.126816315,6.672226856,26.66666667,1,26.66666667,1.420916778,,0,0,270.6092943
185,914.1176471,,,611.5747476,11.36363636,4.290650984,211.3057137,26.08219506,,,800.6672227,,2,,3.085525317,,0,1,565.9518072
186,945.8823529,0.833333333,142.8571429,634.9514801,8.181818182,1.948727717,203.7667157,,51.56710507,1.922341293,180.1501251,5.833333333,3,5.833333333,1.493856918,1000,4,1,309.6196213
187,956.4705882,0.083333333,71.42857143,639.0252955,8.181818182,1.177252276,198.1658103,,58.63254762,2.420597741,5.004170142,3.666666667,1,5,1.261371736,973.38,0,0,152.5697074
188,895.2941176,0.388888889,71.42857143,613.6247853,9.090909091,0.729044937,197.6739747,42.86429302,50.31780002,0.37351909,5.004170142,20.33333333,2,20.33333333,1.085032617,,0,0,113.6919105
189,934.1176471,0.138888889,,615.182884,8.181818182,0.79081281,197.3651535,,58.63254762,,50.04170142,,1,,1.071217838,,1,0,280.8089501
190,901.1764706,,,625.5993866,4.090909091,0.734472719,197.2405798,7.888398835,58.63254762,,2.502085071,,1,,1.049644253,,0,0,107.7125645
191,936.4705882,3.333333333,285.7142857,611.5747476,11.36363636,0.896196278,197.4838259,22.08666116,,3.073389918,,9.666666667,1,9.666666667,1.121207916,,0,1,136.1153184
192,968.2352941,0.055555556,428.5714286,611.5747476,17.72727273,1.685823998,207.0766603,205.2010387,,0.445589564,100.0834028,4,2,4,1.466364218,,0,1,106.4526678
193,909.4117647,0.833333333,392.8571429,614.4913683,1.545454545,0.695096236,197.2169599,,58.63254762,3.400478991,370.3085905,13.33333333,1,13.33333333,1.064201225,,1,0,96.90361446
194,914.1176471,6.666666667,500,714.969477,18.18181818,1.378022927,206.2713206,,58.53702515,18.98086806,210.175146,10.33333333,3,14,1.415534568,798.1,1,1,83.67297762
195,941.1764706,0.055555556,285.7142857,611.5747476,5.909090909,0.727312056,197.3317494,22.08666116,,7.073994201,15.01251043,6.666666667,1,6.666666667,1.125708444,1000,0,1,90.74010327
196,985.8823529,0.027777778,71.42857143,644.5924346,8.181818182,0.592770371,197.3265821,72.23617284,58.63254762,1.345777502,210.175146,9,1,9,0.990021466,1000,0,0,101.2650602
197,865.8823529,0.027777778,71.42857143,636.46056,11.36363636,2.020298537,198.4614489,,58.15815515,2.998547503,5.004170142,7,3,7,2.110537195,1000,0,1,123.5008606
198,945.8823529,0.166666667,,613.5757665,22.72736364,0.813071729,197.1807005,2.532501144,58.63254762,0.899494952,40.03336113,8.666666667,2,8.666666667,1.067206841,729.58,0,0,140.141136
199,844.7058824,0.388888889,214.2857143,624.8851121,,0.649740601,197.0229062,198.151103,58.63254762,0.079693312,,2,1,2,1.042814504,,0,0,94.19965577
200,990.5882353,0.072222222,,611.791831,5.909090909,0.586247008,196.9339606,105.9885952,58.63254762,1.061653518,,20,1,20,0.972061463,,1,0,106.091222
201,911.7647059,0.093411111,,620.9338438,6,1.431795921,197.1231846,0.342229884,58.63254762,0.239772923,0.834028357,4.666666667,1,4.666666667,1.832915136,,0,0,136.3666093
202,931.7647059,0.388888889,,620.4541595,8.181818182,0.822473679,197.4696891,,58.63254762,0.059596738,,3.333333333,1,3.333333333,1.140165404,0,0,0,151.2306368
203,,0.333333333,142.8571429,611.5747476,9.090909091,1.70746352,199.3953038,22.08666116,,,10.00834028,,1,,2.35408157,,3,1,96.72977625
204,983.5294118,0.833333333,,611.5747476,9.090909091,3.413118973,202.6558725,22.08666116,,0.432422843,130.1084237,6.666666667,1,6.666666667,3.052008225,,1,1,230.5524957
205,880,0.388888889,142.8571429,641.2801619,11.36363636,0.770480109,197.3596486,,58.63254762,1.870367393,40.03336113,13.33333333,1,13.33333333,1.0999949,,1,0,99.88296041
206,974.1176471,0.111111111,,611.5747476,,0.906017126,197.7207082,22.08666116,,2.578598396,,6.533333333,1,16.6,1.203335977,,0,1,135.8003442
207,867.0588235,0.333333333,71.42857143,621.163182,31.81818182,2.271763098,199.242897,,58.63254762,0.952854822,300.2502085,4.666666667,2,4.666666667,1.98973091,,1,0,99.0636833
208,972.9411765,0.394288889,35.71428571,627.5321292,,1.351399584,198.3497936,12.55983676,58.63254762,3.1309077,88.40700584,10,2,10,1.540341322,393.98,0,0,145.3321859
209,972.9411765,0.388888889,,611.5747476,11.36363636,0.753598848,197.1538363,22.08666116,,5.554970368,180.1501251,33.06666667,1,33.06666667,1.090956997,,1,1,238.9604131
210,856.4705882,0.2,214.2857143,611.5747476,7.272727273,0.559709593,196.9112949,22.08666116,47.89968639,5.356776565,,5.333333333,1,5.333333333,0.95931523,,1,0,131.6626506
211,948.2352941,0.222222222,,622.1085452,7.272727273,0.88183557,197.3750258,,58.63254762,0.364510281,,6.666666667,1,6.666666667,1.238658544,,0,0,121.6712565
212,856.4705882,0.027777778,,660.3589929,6.636363636,1.640310828,199.3657018,,58.63254762,0.027026428,15.01251043,7.333333333,1,7.333333333,1.822211248,,0,0,105.7590361
213,942.3529412,0.027777778,,619.5700698,18.18181818,0.869368856,197.5817115,,58.63254762,8.48837725,40.03336113,16.66666667,1,16.66666667,1.230560225,480.94,0,0,104.1772806
214,930.5882353,0.138888889,35.71428571,652.0975685,,3.505061878,202.1780636,,58.63254762,,,,2,,2.479280476,,2,0,121.1187608
215,969.4117647,0.277777778,,634.1321653,29.09090909,1.395337408,198.5095917,,58.63254762,0.015245677,,11.26666667,1,11.26666667,1.406028189,,0,0,153.3184165
216,,3.333333333,357.1428571,611.8741126,818.1818182,0.56519466,196.9507985,303.3097908,58.63254762,16.23179528,10.00834028,11.93333333,1,17.6,0.95931523,411.22,0,0,94.83820998
217,957.6470588,0.027777778,,619.2829595,4.545454545,0.725239044,197.2506429,24.26837668,58.63254762,1.232127908,210.175146,4.2,0,8.833333333,1.177809296,218.79,0,0,125.8846816
218,964.7058824,0.166666667,,611.5747476,18.18181818,1.332678032,198.4488242,22.08666116,,0.136518109,,13.06666667,1,13.06666667,1.896454173,,0,1,167.0688468
219,937.6470588,0.166666667,,641.0403197,11.36363636,2.042894007,200.0244406,,58.63254762,,5.004170142,,1,,2.151365672,,0,0,189.5438898
220,857.6470588,0.233755556,107.1428571,618.1607783,18.18181818,0.805646122,197.4082684,112.2342906,58.63254762,,,,1,,1.16252066,,0,0,108.9242685
221,881.1764706,0.133111111,285.7142857,649.9705012,18,2.033098221,201.7407125,,58.63254762,24.16231934,0.834028357,10,1,10,2.476280124,999.05,0,0,96.92598967
222,867.0588235,0.138888889,,642.8172525,8.181818182,2.097118123,200.0158088,,58.63254762,1.162829376,200.1668057,4.333333333,1,4.333333333,1.708792673,,1,0,119.9862306
223,922.3529412,0.166666667,178.5714286,632.1626585,14.54545455,1.950131207,199.7597839,,58.63254762,2.6208705,,14.66666667,1,14.66666667,1.938395938,,1,0,141.7487091
224,974.1176471,0.138888889,35.71428571,619.5648178,6.636363636,0.980319739,197.6321517,,51.29127053,0.09632496,40.03336113,13.33333333,2,13.33333333,1.488780007,,0,1,105.2685026
225,976.4705882,0.222222222,107.1428571,611.5747476,10,2.235934724,200.0340559,22.08666116,,1.296575544,,21.33333333,1,21.33333333,2.160024583,,1,1,105.9776248
226,937.6470588,33.33333333,71.42857143,617.9349415,22.72736364,0.953807387,197.9726814,,58.63254762,1.995797737,210.175146,17.66666667,3,17.66666667,1.423527611,,0,0,134.9845095
227,783.5294118,0.133333333,107.1428571,611.5747476,10.90909091,1.370081752,198.7854491,22.08666116,,6.004024859,,,1,6,1.473007103,1000,1,1,295.1290878
228,800,0.166666667,571.4285714,619.4370187,8.181818182,0.813709028,197.4059123,,57.19863736,2.208544232,130.1084237,4.666666667,4,4.666666667,1.041619627,,0,1,71.46127367
229,923.5294118,0.111111111,,611.5747476,8.181818182,0.723058623,197.2777567,22.08666116,,,250.2085071,,0,,1.07548676,,1,1,133.9345955
230,848.2352941,0.388888889,321.4285714,611.5747476,9.090909091,,,,47.89968639,1.484374567,80.06672227,0.733333333,1,1.566666667,,1000,1,1,276.7349398
231,856.4705882,0.222222222,285.7142857,631.9490764,27.27272727,3.101984613,202.8228197,,56.97324727,27.36391154,30.02502085,32.4,4,32.4,2.999117807,1000,1,1,273.7521515
232,940,2.222222222,178.5714286,615.9951962,22.72727273,1.271318317,198.0233785,59.59933436,58.63254762,0.659029044,90.07506255,20,3,20,1.454868132,,0,0,120.5731497
233,871.7647059,0.388888889,285.7142857,632.9224505,7.727272727,0.670850234,197.1887451,,58.63254762,12.25059458,,5.266666667,1,5.266666667,1.048091439,1000,0,0,134.8141136
234,964.7058824,0.222222222,,611.5747476,18.18181818,1.067271662,197.7772772,22.08666116,,1.709594798,,9,1,9,1.323307953,,0,1,201.4939759
235,961.1764706,0.388888889,71.42857143,611.315648,1.818181818,0.559709593,196.9031402,22.08666116,47.89968639,1.288952705,70.05838198,10,1,10,0.95931523,1000,0,0,98.11876076
236,992.9411765,41.66666667,35.71428571,616.8320177,10.90909091,0.725217562,197.2749602,,58.63254762,2.403966094,100.0834028,15.2,1,15.2,1.071373119,,2,0,109.3407917
237,935.2941176,0.833333333,107.1428571,612.5148588,4.545454545,0.652185967,197.0414396,,58.63254762,,150.1251043,,2,,1.031542129,,0,0,106.9845095
238,916.4705882,0.388888889,,611.5747476,24.54545455,,,22.08666116,47.89968639,21.14852616,300.2502085,38.4,0,38.4,,,1,1,354.6333907
239,864.7058824,0.011111111,285.7142857,612.551623,,0.562394841,196.9522738,164.8350238,58.63254762,12.7786494,,8.333333333,1,15.06666667,0.963263062,823.37,0,0,114.7401033
240,955.2941176,0.277777778,107.1428571,615.5155118,40.90909091,0.975554319,197.7372231,,58.63254762,6.563264016,240.2001668,6.666666667,1,6.666666667,1.237224165,930.63,0,0,98.15146299
241,976.4705882,0.055555556,,657.7820027,72.72727273,6.580283515,209.1294103,,58.63254762,0.684669501,12.51042535,9.2,2,9.2,6.824969493,,0,0,194.0447504
242,911.7647059,0.027777778,178.5714286,627.0296862,18.18181818,2.38843177,199.9750941,,57.20615036,0.364510281,5.004170142,7,3,7,1.690827406,,3,1,128.4010327
243,903.5294118,0.003333333,,613.0715728,,0.678902398,197.1308916,,58.63254762,0.415791195,130.1084237,6.666666667,2,6.666666667,1.058745321,,0,0,122.4423408
244,892.9411765,0.08,71.42857143,640.8407431,6.545454545,2.394572037,200.1016202,,58.63254762,,410.3419516,,1,,1.895611969,,1,0,160.8829604
245,935.2941176,0.194444444,,628.6718171,15.90909091,1.032041204,197.4130908,3.366686487,58.63254762,,,,1,,1.173066635,,0,0,211.3717728
246,870.5882353,1.523333333,,724.1395006,27.27272727,1.18626755,201.8207253,,58.63040104,19.78958194,100.0834028,9.333333333,2,16.66666667,1.485692802,760.97,0,1,472.1944923
247,911.7647059,0.111111111,107.1428571,634.5645814,29.09090909,1.646193313,198.7427013,,58.63254762,28.13243227,3.336113428,31.6,1,14.66666667,1.666943024,1000,1,0,114.0344234
248,860,0.166666667,107.1428571,625.4593327,8.181818182,1.074869125,197.7263086,,58.63254762,0.246702776,5.004170142,16.33333333,1,16.33333333,1.459637112,,0,0,124.0464716
249,942.3529412,,,634.6276057,,0.664072667,197.2012524,7.250995675,58.63254762,,,,1,,1.065827732,,0,0,114.3425129
250,858.8235294,,250,613.4724768,1.545454545,0.563590672,196.9192514,58.2988608,58.63254762,1.065118445,350.2919099,0.416666667,1,0.416666667,0.95931523,1000,0,0,88.87951807
251,976.4705882,,,629.5296468,10.90909091,0.827264162,197.4382595,,58.63254762,5.726137743,,8,1,,1.092594031,,1,0,127.8640275
252,976.4705882,,35.71428571,613.4497181,18.18181818,0.820622647,197.461784,,58.63254762,12.96367648,30.02502085,6.666666667,2,16.6,1.164718286,775.11,3,0,118.3889845
253,976.4705882,0.111111111,,611.5747476,,,,22.08666116,47.89968639,3.283364471,,11.93333333,1,11.93333333,,,0,0,107.0120482
254,1000,0.833333333,,611.5747476,10.90909091,0.682418284,197.1858385,22.08666116,,0.017324633,340.2835696,4,2,4,1.043343514,,0,1,109.7228916
255,888.2352941,2.222222222,107.1428571,624.4807067,6.818181818,3.409467035,205.4908267,0.402120114,48.42774316,11.21388853,330.2752294,13.33333333,2,13.33333333,4.165794218,733.72,0,1,545.6936317
256,907.0588235,0.138888889,107.1428571,618.2570653,11.36363636,1.510856794,198.2468434,68.30480705,58.63254762,1.260540307,,10,3,10,1.115578308,,1,0,132.9604131
257,974.1176471,0.138888889,,616.3663388,,1.716793863,197.3452182,5.616847977,58.63254762,0.225913216,,2,1,2,1.062740527,,1,0,141.9053356
258,1000,0.027777778,,619.6470994,,0.906940852,197.5848236,,58.63254762,2.409509976,218.5154295,6.666666667,1,6.666666667,1.219382597,754.39,0,0,124.4475043
259,960,0.138888889,71.42857143,636.6933994,8.636363636,1.366315244,198.7753494,,58.63254762,2.09905255,,7.266666667,1,7.266666667,1.631962602,1000,0,0,102.2891566
260,955.2941176,0.488622222,,614.5736499,18.18181818,0.694480419,197.2160644,,58.63254762,0.805941933,15.01251043,16.66666667,1,16.66666667,1.05798997,,0,0,101.3115318
261,901.1764706,1.111111111,71.42857143,621.558834,18.18181818,0.866909169,197.639609,,58.63254762,11.06281773,170.1417848,14.33333333,0,14.33333333,1.198895982,1000,0,0,120.6815835
262,916.4705882,0.083333333,321.4285714,612.4588373,6.818181818,0.605040166,196.9762167,8.611359465,58.63254762,6.08094623,30.02502085,0.666666667,2,6.8,0.98287589,1000,0,0,91.81067126
263,960,0.111111111,,654.3874484,13.63636364,2.072027162,199.7832571,,58.63254762,,6.672226856,,1,,2.256609603,,3,0,247.7022375
264,916.4705882,1.944444444,,642.6124238,22.72736364,3.521291519,201.735758,,58.55312444,0.2550186,,5.433333333,2,5.433333333,3.105653996,,1,0,145.8709122
265,967.0588235,5.111111111,,613.2326346,5.454545455,0.559709593,197.0085639,210.0735366,58.63254762,1.174610126,,13.66666667,2,13.66666667,0.95931523,,1,0,143.253012
266,922.3529412,0.233333333,,641.022813,10.90909091,1.66951559,201.0268139,0.329396264,58.63254762,4.523115219,290.2418682,26.53333333,2,26.53333333,1.177696125,1000,1,0,100.1015491
267,912.9411765,0.083333333,,625.3945579,3.909090909,1.275174333,198.464084,,58.63254762,0.446975535,210.175146,11,1,11,1.431836481,,1,0,100.2392427
268,843.5294118,0.388888889,285.7142857,656.9084171,11.36363636,2.209934359,200.6176336,,58.63254762,0.097017946,130.1084237,2.666666667,2,2.666666667,1.781906517,,0,0,107.3046472
269,927.0588235,0.166666667,,664.8512191,11.36363636,2.737417391,204.7292698,36.48598355,58.63254762,12.77449149,40.03336113,,1,16.33333333,2.071764223,1000,0,0,241.0292599
270,,0.166666667,35.71428571,639.9811628,13.63636364,1.828052655,199.7696121,,58.63254762,0.849600009,10.00834028,13.33333333,1,13.33333333,1.802432611,734.09,1,0,153.0946644
271,955.2941176,0.111111111,35.71428571,639.9303933,13.63636364,1.688555791,199.6338009,,58.63254762,0.299369661,150.1251043,10.53333333,1,10.53333333,2.184988039,,0,0,120.3373494
272,974.1176471,0.166666667,,619.3092196,5.181818182,1.030068441,197.9414499,,58.63254762,5.168284556,80.06672227,12,3,13.33333333,1.255576319,,1,0,102.4767642
273,960,0.166666667,71.42857143,644.5626732,10,0.713756922,197.2491823,5.527012633,52.29264649,1.190548789,120.1000834,22.93333333,2,22.93333333,1.042432881,435.39,0,0,112.0292599
274,943.5294118,0.111111111,35.71428571,611.5747476,9.090909091,1.682422684,199.4031356,22.08666116,,0.013859707,200.1668057,9.266666667,1,9.266666667,1.634339197,,0,1,98.16695353
275,955.2941176,0.027777778,35.71428571,616.140502,,0.712199478,197.2239108,57.90529644,58.63254762,,18.34862385,,1,,0.95931523,,0,0,121.5438898
276,947.0588235,,,611.5747476,54.54545455,3.725835839,202.3503323,22.08666116,,12.22911204,,3.333333333,1,16.93333333,2.831208625,960.33,1,1,373.9036145
277,980,0.138888889,214.2857143,633.3391106,22.72736364,2.766400172,201.3719018,,49.65665577,2.595923029,,5.8,2,5.8,2.416496791,,0,1,103.4733219
278,898.8235294,4.412222222,107.1428571,611.5747476,11.36363636,2.037434002,199.2864376,22.08666116,,4.624984061,,3.333333333,1,3.333333333,2.201347854,1000,1,1,156.0481928
279,880,0.027777778,321.4285714,611.5747476,9.090909091,0.606339826,197.0049013,22.08666116,,0.203737686,15.01251043,16.66666667,1,16.66666667,0.959967938,,0,1,95.58864028
